,location,date,avg_temp,min_temp,max_temp,rainfall,max_wind_speed,avg_wind
7509,수원,2019-11-26,6.4,-0.9,13.2,0.0,3.6,1.4
7510,수원,2019-11-27,3.6,0.2,7.0,0.0,5.1,2.4
7511,수원,2019-11-28,3.8,-1.8,10.6,0.0,4.0,1.4
7512,수원,2019-11-29,1.9,-3.5,8.0,0.0,3.3,1.5
7513,수원,2019-11-30,4.0,-3.2,10.4,0.0,3.4,1.1
7514,수원,2019-12-01,5.3,3.3,6.8,4.1,3.5,1.2
7515,수원,2019-12-02,0.9,-1.8,4.4,0.0,6.0,3.0
7516,수원,2019-12-03,-0.1,-4.5,2.7,1.2,2.8,1.3
7517,수원,2019-12-04,2.6,-1.7,8.2,2.6,5.1,1.3
7518,수원,2019-12-05,-3.2,-7.9,1.3,0.0,5.8,3.1
7519,수원,2019-12-06,-5.6,-10.8,-0.4,0.0,3.3,1.4
7520,수원,2019-12-07,-1.7,-6.3,2.9,0.0,2.6,1.1
7521,수원,2019-12-08,-1.2,-6.8,5.2,0.0,2.9,0.9
7522,수원,2019-12-09,3.4,-2.8,8.4,0.0,3.3,1.8
7523,수원,2019-12-10,7.2,2.4,11.6,1.6,3.0,1.0
7524,수원,2019-12-11,6.0,0.9,9.5,0.7,7.2,3.4
7525,수원,2019-12-12,-0.4,-3.2,4.0,0.0,4.5,2.1
7526,수원,2019-12-13,1.7,-4.7,6.2,0.9,3.8,1.5
7527,수원,2019-12-14,2.5,0.1,6.4,2.0,4.9,1.8
7528,수원,2019-12-15,4.9,-2.0,11.8,0.0,3.5,1.2
7529,수원,2019-12-16,8.2,-0.2,14.3,0.0,2.5,1.0
7530,수원,2019-12-17,7.7,4.0,10.5,6.2,4.2,2.1
7531,수원,2019-12-18,1.0,-1.3,4.9,0.0,3.2,1.9
7532,수원,2019-12-19,-0.3,-3.3,4.0,0.0,4.0,1.7
7533,수원,2019-12-20,-1.1,-4.3,3.1,0.0,4.2,1.8
7534,수원,2019-12-21,-1.1,-5.9,3.3,0.3,2.6,0.9
7535,수원,2019-12-22,3.9,-0.4,8.5,0.0,2.8,1.1
7536,수원,2019-12-23,3.2,-0.5,5.2,3.7,3.9,1.6
7537,수원,2019-12-24,0.6,-3.8,6.8,0.0,1.9,0.9
7538,수원,2019-12-25,1.3,-4.4,7.3,0.0,2.2,0.7
7539,수원,2019-12-26,2.0,-1.5,3.7,1.8,5.3,2.2
7540,수원,2019-12-27,-1.1,-4.9,2.9,0.0,4.5,1.7
7541,수원,2019-12-28,0.6,-4.3,6.1,0.0,3.0,1.4
7542,수원,2019-12-29,3.2,-1.3,6.2,0.6,3.8,2.1
7543,수원,2019-12-30,3.1,-4.2,7.0,0.5,7.7,2.6
7544,수원,2019-12-31,-6.9,-9.7,-3.7,0.0,7.3,3.1
7545,수원,2020-01-01,-2.2,-6.3,0.3,0.0,2.9,1.2
7546,수원,2020-01-02,1.3,-0.3,3.2,0.0,1.9,0.7
7547,수원,2020-01-03,-0.1,-3.9,5.2,0.0,3.5,1.3
7548,수원,2020-01-04,1.3,-4.9,7.6,0.0,3.9,1.3
7549,수원,2020-01-05,0.1,-5.9,6.3,0.0,1.8,0.9
7550,수원,2020-01-06,3.5,-1.8,4.9,3.9,3.9,2.1
7551,수원,2020-01-07,7.7,4.9,12.2,50.8,5.6,2.0
7552,수원,2020-01-08,2.9,0.1,11.7,4.4,9.4,4.1
7553,수원,2020-01-09,-0.3,-3.1,3.1,0.0,4.4,2.1
7554,수원,2020-01-10,-0.7,-4.6,4.5,0.0,3.4,1.0
7555,수원,2020-01-11,-0.2,-3.8,4.5,0.0,4.1,1.4
7556,수원,2020-01-12,-0.5,-3.9,2.4,0.0,5.5,1.9
7557,수원,2020-01-13,-2.0,-4.6,0.6,0.0,5.1,2.1
7558,수원,2020-01-14,-2.0,-6.1,3.2,0.0,3.6,1.2
7559,수원,2020-01-15,-2.5,-7.0,2.3,0.0,4.3,1.6
7560,수원,2020-01-16,-2.0,-6.9,4.1,0.0,3.6,1.5
7561,수원,2020-01-17,-1.1,-5.6,4.8,0.0,2.9,1.0
7562,수원,2020-01-18,-0.5,-5.3,5.6,0.0,3.5,1.1
7563,수원,2020-01-19,1.7,-2.1,5.9,0.4,6.4,2.0
7564,수원,2020-01-20,1.2,-2.8,5.7,0.0,6.4,2.5
7565,수원,2020-01-21,-0.7,-5.9,5.4,0.0,2.7,1.0
7566,수원,2020-01-22,2.1,-1.3,5.1,0.0,4.3,1.1
7567,수원,2020-01-23,4.1,-1.4,10.7,0.0,4.6,1.5
7568,수원,2020-01-24,2.4,-2.2,9.2,0.0,3.4,1.4
7569,수원,2020-01-25,2.8,-2.2,9.1,0.0,2.5,0.9
7570,수원,2020-01-26,5.3,-2.7,11.9,0.0,5.2,2.0
7571,수원,2020-01-27,5.9,3.5,8.1,1.4,5.0,2.8
7572,수원,2020-01-28,7.4,3.9,11.0,0.1,3.4,1.7
7573,수원,2020-01-29,6.2,1.0,11.4,0.0,3.3,1.2
7574,수원,2020-01-30,5.3,0.7,10.5,0.0,4.0,1.5
7575,수원,2020-01-31,2.9,-0.5,7.5,0.0,4.2,1.6
7576,수원,2020-02-01,1.9,-2.2,7.7,0.0,4.7,1.6
7577,수원,2020-02-02,1.0,-3.5,5.8,0.0,3.4,1.2
7578,수원,2020-02-03,-0.1,-2.9,3.0,0.1,5.7,2.6
7579,수원,2020-02-04,-1.0,-7.0,5.1,1.1,5.2,2.4
7580,수원,2020-02-05,-7.2,-9.9,-2.4,0.0,6.2,3.4
7581,수원,2020-02-06,-6.3,-11.9,0.2,0.0,3.3,1.2
7582,수원,2020-02-07,-1.5,-7.9,2.8,0.0,4.3,1.4
7583,수원,2020-02-08,0.4,-2.2,4.6,0.0,5.7,2.8
7584,수원,2020-02-09,-0.9,-7.0,3.9,0.0,5.3,1.6
7585,수원,2020-02-10,3.2,-1.9,10.5,0.0,4.5,1.2
7586,수원,2020-02-11,5.9,-2.9,14.5,0.0,3.0,1.1
7587,수원,2020-02-12,7.3,5.3,8.4,10.5,3.6,1.3
7588,수원,2020-02-13,5.9,3.6,7.6,0.0,2.6,1.2
7589,수원,2020-02-14,6.5,2.0,13.3,0.0,2.9,1.0
7590,수원,2020-02-15,8.7,3.0,15.3,1.7,4.8,1.9
7591,수원,2020-02-16,-1.1,-3.7,5.0,8.0,6.8,3.9
7592,수원,2020-02-17,-4.8,-6.6,-3.1,0.4,6.3,3.7
7593,수원,2020-02-18,-3.6,-7.9,1.5,0.0,4.2,1.9
7594,수원,2020-02-19,1.1,-4.7,6.3,0.0,2.7,0.9
7595,수원,2020-02-20,4.4,-0.5,11.6,0.0,3.4,1.1
7596,수원,2020-02-21,6.5,0.4,11.9,5.1,4.9,1.4
7597,수원,2020-02-22,4.4,0.4,8.0,4.5,8.4,4.7
7598,수원,2020-02-23,2.2,-3.5,7.8,0.0,4.2,1.7
7599,수원,2020-02-24,7.0,-0.7,13.7,0.0,2.9,1.1
7600,수원,2020-02-25,6.8,5.6,8.3,22.6,4.9,2.2
7601,수원,2020-02-26,5.6,1.1,11.4,0.0,4.9,1.7
7602,수원,2020-02-27,5.5,0.2,11.6,0.0,3.1,1.3
7603,수원,2020-02-28,4.6,2.9,5.7,5.2,2.2,1.1
7604,수원,2020-02-29,7.0,3.3,13.0,0.0,3.7,1.4
7605,수원,2020-03-01,4.8,0.4,10.2,0.0,4.3,1.6
7606,수원,2020-03-02,3.1,0.6,6.8,0.0,5.9,2.8
7607,수원,2020-03-03,4.6,-0.9,10.8,0.0,4.6,2.0
7608,수원,2020-03-04,2.5,-0.9,5.3,0.2,7.3,4.1
7609,수원,2020-03-05,1.1,-2.3,5.6,0.0,4.5,2.3
7610,수원,2020-03-06,3.1,-3.8,10.4,0.0,3.5,1.3
7611,수원,2020-03-07,5.3,-0.8,12.9,0.0,3.5,1.2
7612,수원,2020-03-08,7.4,-1.1,17.1,0.0,3.7,1.2
7613,수원,2020-03-09,9.5,1.2,16.6,0.2,3.1,1.2
7614,수원,2020-03-10,6.6,3.9,8.9,7.3,5.7,2.9
7615,수원,2020-03-11,3.5,0.4,7.3,0.0,6.2,3.1
7616,수원,2020-03-12,6.5,-1.0,14.1,0.0,6.3,2.2
7617,수원,2020-03-13,5.4,0.3,9.7,0.1,6.3,3.2
7618,수원,2020-03-14,3.9,-2.9,8.9,0.0,6.4,3.0
7619,수원,2020-03-15,4.5,1.0,9.4,0.0,9.7,4.1
7620,수원,2020-03-16,3.3,-2.4,9.5,0.0,5.2,2.1
7621,수원,2020-03-17,5.9,1.5,12.8,0.0,5.2,2.1
7622,수원,2020-03-18,9.4,-0.9,17.8,0.0,4.4,1.5
7623,수원,2020-03-19,8.7,6.6,13.5,0.0,9.7,5.7
7624,수원,2020-03-20,8.7,2.6,14.7,0.0,6.5,2.9
7625,수원,2020-03-21,11.8,4.4,20.4,0.0,3.9,1.8
7626,수원,2020-03-22,10.9,5.1,17.2,0.0,6.4,2.8
7627,수원,2020-03-23,9.3,3.2,16.7,0.0,5.2,2.1
7628,수원,2020-03-24,9.6,2.2,17.6,0.0,4.6,1.5
7629,수원,2020-03-25,11.8,2.6,19.9,0.0,4.5,1.5
7630,수원,2020-03-26,14.1,6.3,20.9,4.1,3.8,1.6
7631,수원,2020-03-27,11.1,6.8,13.9,7.6,7.7,3.4
7632,수원,2020-03-28,7.5,4.4,12.8,0.0,6.1,3.2
7633,수원,2020-03-29,7.4,-1.0,15.8,0.0,4.6,1.6
7634,수원,2020-03-30,8.3,1.5,15.8,0.0,3.9,1.5
7635,수원,2020-03-31,9.8,1.0,18.0,0.0,4.3,1.5
7636,수원,2020-04-01,11.1,6.6,17.6,0.0,7.4,3.0
7637,수원,2020-04-02,8.7,1.9,15.4,0.0,5.1,2.0
7638,수원,2020-04-03,9.1,3.8,15.6,0.0,5.5,2.1
7639,수원,2020-04-04,8.9,4.6,13.7,0.0,7.7,3.5
7640,수원,2020-04-05,6.7,2.0,11.8,0.0,5.3,2.6
7641,수원,2020-04-06,8.2,1.1,15.7,0.0,5.9,2.2
7642,수원,2020-04-07,9.6,3.8,17.4,0.0,5.7,2.1
7643,수원,2020-04-08,8.8,3.7,13.9,0.0,7.1,3.3
7644,수원,2020-04-09,8.2,2.0,14.0,0.0,6.1,2.3
7645,수원,2020-04-10,9.3,2.9,16.0,0.0,5.5,2.0
7646,수원,2020-04-11,8.4,4.1,14.8,0.0,4.2,1.6
7647,수원,2020-04-12,9.6,2.4,15.5,0.0,5.4,2.3
7648,수원,2020-04-13,10.7,5.1,19.5,0.0,5.8,2.5
7649,수원,2020-04-14,11.3,4.9,18.8,0.0,4.9,2.1
7650,수원,2020-04-15,11.5,3.3,19.6,0.0,5.0,1.7
7651,수원,2020-04-16,14.3,5.1,23.5,0.0,4.6,1.9
7652,수원,2020-04-17,12.4,9.8,17.0,4.1,6.1,3.0
7653,수원,2020-04-18,12.8,9.1,18.1,0.0,5.3,2.5
7654,수원,2020-04-19,11.8,8.6,15.5,11.5,4.6,2.0
7655,수원,2020-04-20,10.3,7.1,14.6,0.2,6.4,3.0
7656,수원,2020-04-21,7.5,5.0,10.6,0.0,8.9,4.5
7657,수원,2020-04-22,6.7,5.0,9.1,0.0,8.0,5.1
7658,수원,2020-04-23,8.0,3.1,12.8,0.0,7.4,4.0
7659,수원,2020-04-24,9.9,2.7,15.4,0.0,9.5,3.8
7660,수원,2020-04-25,13.1,8.7,18.4,0.0,8.2,3.9
7661,수원,2020-04-26,11.8,5.2,18.4,0.0,6.1,2.5
7662,수원,2020-04-27,12.0,6.7,18.1,0.0,5.5,2.3
7663,수원,2020-04-28,13.6,6.0,21.0,0.0,5.5,2.5
7664,수원,2020-04-29,14.4,8.8,21.8,0.0,5.1,2.0
7665,수원,2020-04-30,16.3,6.6,23.8,0.0,5.7,2.0
7666,수원,2020-05-01,20.4,15.9,27.0,0.0,4.3,2.2
7667,수원,2020-05-02,20.8,18.3,25.3,0.1,4.4,2.0
7668,수원,2020-05-03,21.1,16.2,26.0,0.6,4.4,1.9
7669,수원,2020-05-04,18.3,12.1,23.7,0.0,4.9,2.3
7670,수원,2020-05-05,14.2,11.0,20.3,2.5,4.5,1.2
7671,수원,2020-05-06,17.8,8.8,26.8,0.0,5.4,1.6
7672,수원,2020-05-07,20.6,14.0,25.9,0.0,5.7,2.5
7673,수원,2020-05-08,18.9,14.3,25.0,3.1,4.6,2.0
7674,수원,2020-05-09,14.7,12.9,17.3,23.2,5.7,3.2
7675,수원,2020-05-10,14.2,12.8,17.1,0.5,4.3,2.0
7676,수원,2020-05-11,16.4,12.1,22.4,1.2,5.7,2.1
7677,수원,2020-05-12,14.1,9.5,18.7,1.0,6.1,2.8
7678,수원,2020-05-13,15.8,8.6,22.0,0.0,7.0,2.6
7679,수원,2020-05-14,20.0,11.7,26.3,0.0,4.2,1.2
7680,수원,2020-05-15,16.2,14.5,21.3,12.6,5.4,2.6
7681,수원,2020-05-16,16.5,14.9,19.1,1.2,2.7,1.2
7682,수원,2020-05-17,19.1,14.3,25.7,0.1,3.2,1.4
7683,수원,2020-05-18,19.2,12.9,27.7,36.7,8.0,2.5
7684,수원,2020-05-19,13.5,10.9,18.3,3.9,4.3,2.4
7685,수원,2020-05-20,14.1,9.7,19.9,0.0,3.4,1.1
7686,수원,2020-05-21,17.1,10.3,22.1,0.0,3.3,1.2
7687,수원,2020-05-22,18.2,13.1,23.0,0.0,4.3,1.5
7688,수원,2020-05-23,19.9,15.8,25.4,0.0,5.1,1.6
7689,수원,2020-05-24,16.8,13.5,19.6,9.9,5.6,2.6
7690,수원,2020-05-25,15.5,12.6,20.0,0.0,2.9,1.5
7691,수원,2020-05-26,16.1,12.6,23.6,0.1,5.1,1.7
7692,수원,2020-05-27,17.1,12.0,24.1,0.0,5.1,2.3
7693,수원,2020-05-28,18.0,12.5,23.8,0.0,4.6,1.7
7694,수원,2020-05-29,19.4,13.1,27.4,0.0,4.4,1.6
7695,수원,2020-05-30,21.6,15.1,29.7,0.0,4.9,1.6
7696,수원,2020-05-31,20.4,15.8,27.6,1.2,4.8,2.0
7697,수원,2020-06-01,18.9,14.0,24.0,0.2,6.5,3.3
7698,수원,2020-06-02,18.3,13.0,23.3,1.1,7.7,1.9
7699,수원,2020-06-03,21.9,18.0,28.0,0.1,4.6,1.8
7700,수원,2020-06-04,22.3,19.0,27.4,0.4,4.4,2.2
7701,수원,2020-06-05,21.5,18.3,27.9,0.0,3.6,1.7
7702,수원,2020-06-06,23.3,16.7,30.7,0.0,4.4,1.7
7703,수원,2020-06-07,21.6,17.7,28.4,0.0,4.3,1.7
7704,수원,2020-06-08,24.1,17.9,31.5,0.0,4.8,1.7
7705,수원,2020-06-09,25.7,18.0,32.7,0.0,5.1,1.8
7706,수원,2020-06-10,25.4,19.6,32.5,10.8,4.7,1.6
7707,수원,2020-06-11,25.4,21.6,31.0,0.0,5.1,2.1
7708,수원,2020-06-12,23.4,19.5,27.6,0.0,2.8,1.3
7709,수원,2020-06-13,25.7,20.3,32.4,0.1,3.9,1.6
7710,수원,2020-06-14,22.9,18.7,28.0,1.1,5.7,2.5
7711,수원,2020-06-15,22.3,17.2,27.9,0.0,5.5,2.2
7712,수원,2020-06-16,23.4,19.6,29.5,0.0,4.1,1.9
7713,수원,2020-06-17,22.9,18.0,29.1,0.0,4.0,1.8
7714,수원,2020-06-18,22.7,19.4,26.3,0.0,3.5,1.1
7715,수원,2020-06-19,23.8,19.9,29.1,0.4,4.4,1.7
7716,수원,2020-06-20,23.6,18.7,29.3,0.0,4.8,1.9
7717,수원,2020-06-21,24.2,18.5,31.9,0.0,4.7,1.7
7718,수원,2020-06-22,26.5,19.2,34.0,0.0,4.2,1.5
7719,수원,2020-06-23,25.5,20.8,30.2,0.0,3.5,1.4
7720,수원,2020-06-24,22.5,20.4,26.4,14.1,5.8,2.8
7721,수원,2020-06-25,21.6,19.8,23.6,4.4,4.7,2.2
7722,수원,2020-06-26,21.8,18.7,25.8,2.1,5.7,2.8
7723,수원,2020-06-27,23.7,20.0,29.3,0.0,3.9,1.5
7724,수원,2020-06-28,23.5,20.0,28.7,0.0,5.5,2.1
7725,수원,2020-06-29,22.7,17.3,26.8,29.5,6.1,2.6
7726,수원,2020-06-30,20.2,17.9,23.0,26.8,5.0,2.7
7727,수원,2020-07-01,20.8,17.5,24.6,0.5,2.9,1.3
7728,수원,2020-07-02,23.8,19.0,29.5,0.6,3.5,1.6
7729,수원,2020-07-03,23.8,19.6,29.0,0.5,5.9,2.4
7730,수원,2020-07-04,22.5,18.5,28.2,1.0,5.2,1.5
7731,수원,2020-07-05,22.6,18.1,28.1,0.0,3.7,1.4
7732,수원,2020-07-06,24.6,20.1,30.5,0.0,5.0,1.6
7733,수원,2020-07-07,23.3,20.7,27.9,0.0,3.8,2.0
7734,수원,2020-07-08,23.6,19.9,29.6,0.0,4.1,1.8
7735,수원,2020-07-09,27.0,20.0,33.0,0.0,3.6,1.5
7736,수원,2020-07-10,25.8,23.1,29.1,0.8,3.8,2.3
7737,수원,2020-07-11,26.0,21.0,30.6,0.0,4.1,1.9
7738,수원,2020-07-12,23.2,20.8,25.6,4.8,5.1,2.9
7739,수원,2020-07-13,19.0,18.3,20.8,47.2,6.5,3.8
7740,수원,2020-07-14,20.8,17.6,23.9,16.2,5.0,2.0
7741,수원,2020-07-15,22.3,18.7,27.9,0.2,3.8,1.4
7742,수원,2020-07-16,23.3,18.0,29.0,0.0,4.3,1.6
7743,수원,2020-07-17,24.4,20.4,29.8,0.0,4.8,1.7
7744,수원,2020-07-18,25.2,20.5,30.0,0.0,3.8,1.4
7745,수원,2020-07-19,25.1,20.5,28.1,35.6,4.8,3.1
7746,수원,2020-07-20,24.0,22.5,27.8,1.8,6.2,3.1
7747,수원,2020-07-21,24.7,21.5,29.9,0.0,3.7,1.4
7748,수원,2020-07-22,22.6,21.7,23.7,92.9,3.0,0.9
7749,수원,2020-07-23,21.6,19.7,23.1,90.1,8.0,3.2
7750,수원,2020-07-24,23.3,20.3,27.2,1.4,6.6,3.1
7751,수원,2020-07-25,25.2,22.4,29.4,0.0,3.8,2.0
7752,수원,2020-07-26,25.0,22.5,29.2,0.0,4.0,1.5
7753,수원,2020-07-27,24.6,22.6,27.1,1.9,2.9,1.1
7754,수원,2020-07-28,24.2,22.8,25.7,1.9,3.6,1.4
7755,수원,2020-07-29,24.7,23.2,27.8,87.0,4.4,1.6
7756,수원,2020-07-30,24.8,22.6,28.3,0.2,3.7,1.5
7757,수원,2020-07-31,25.9,22.5,30.0,0.1,3.8,1.3
7758,수원,2020-08-01,26.2,24.0,29.2,28.7,4.4,2.0
7759,수원,2020-08-02,25.2,23.3,28.1,86.7,8.5,2.0
7760,수원,2020-08-03,25.0,23.0,26.8,96.9,7.3,2.5
7761,수원,2020-08-04,27.4,23.8,30.4,0.2,5.3,2.0
7762,수원,2020-08-05,27.0,25.2,29.1,20.5,5.1,2.3
7763,수원,2020-08-06,24.3,22.8,26.2,131.5,8.8,3.6
7764,수원,2020-08-07,24.2,22.4,25.9,0.2,3.3,1.5
7765,수원,2020-08-08,24.0,22.7,25.0,12.3,3.9,2.1
7766,수원,2020-08-09,25.3,24.1,27.7,134.2,7.5,2.7
7767,수원,2020-08-10,26.6,24.9,30.5,22.3,4.8,1.9
7768,수원,2020-08-11,25.4,23.5,28.3,16.2,4.7,1.9
7769,수원,2020-08-12,27.2,23.4,30.9,0.0,4.1,0.9
7770,수원,2020-08-13,28.2,25.9,32.1,0.0,4.9,2.2
7771,수원,2020-08-14,27.7,26.3,29.9,0.0,5.5,3.0
7772,수원,2020-08-15,26.7,25.1,29.3,46.6,3.4,1.6
7773,수원,2020-08-16,27.5,24.7,31.6,0.0,4.5,2.2
7774,수원,2020-08-17,28.1,25.1,32.8,0.0,3.4,1.5
7775,수원,2020-08-18,26.9,23.1,32.2,0.0,2.9,1.2
7776,수원,2020-08-19,26.7,22.8,32.1,0.0,4.7,1.7
7777,수원,2020-08-20,27.4,23.3,33.0,0.0,3.8,1.4
7778,수원,2020-08-21,27.6,23.8,31.4,0.0,4.4,1.5
7779,수원,2020-08-22,25.0,22.0,29.4,30.2,5.6,1.6
7780,수원,2020-08-23,25.7,21.7,30.4,0.0,3.9,1.3
7781,수원,2020-08-24,27.7,22.5,32.0,0.0,4.6,1.6
7782,수원,2020-08-25,29.7,24.6,34.9,0.0,3.5,1.7
7783,수원,2020-08-26,30.3,26.8,34.2,1.0,8.1,4.1
7784,수원,2020-08-27,27.9,25.9,30.0,10.9,9.1,4.3
7785,수원,2020-08-28,27.7,25.5,30.9,2.3,4.1,1.7
7786,수원,2020-08-29,26.4,24.9,28.9,18.3,3.6,1.2
7787,수원,2020-08-30,26.8,24.8,30.9,0.1,3.2,1.3
7788,수원,2020-08-31,27.4,24.5,30.8,0.2,4.6,2.6
7789,수원,2020-09-01,26.1,23.5,29.7,0.4,3.6,1.8
7790,수원,2020-09-02,24.3,22.8,26.0,17.9,5.2,1.7
7791,수원,2020-09-03,22.7,19.7,26.3,31.5,9.9,5.1
7792,수원,2020-09-04,23.1,19.1,27.4,0.0,4.5,1.9
7793,수원,2020-09-05,23.3,19.3,27.5,0.0,3.5,1.5
7794,수원,2020-09-06,21.4,18.9,25.0,9.4,3.2,1.5
7795,수원,2020-09-07,19.5,16.7,22.4,59.9,8.1,4.4
7796,수원,2020-09-08,23.3,21.0,26.9,0.0,6.1,3.4
7797,수원,2020-09-09,20.5,17.6,25.3,10.8,4.4,1.6
7798,수원,2020-09-10,22.3,18.1,27.6,0.0,2.7,1.2
7799,수원,2020-09-11,22.2,18.5,26.3,6.3,4.4,1.8
7800,수원,2020-09-12,20.0,17.8,22.1,8.3,3.0,1.2
7801,수원,2020-09-13,21.3,16.8,26.6,0.0,3.6,1.5
7802,수원,2020-09-14,21.0,16.1,26.0,0.0,4.2,1.4
7803,수원,2020-09-15,22.6,18.7,27.4,0.0,3.5,1.2
7804,수원,2020-09-16,21.8,19.7,25.4,0.0,5.2,1.8
7805,수원,2020-09-17,20.8,18.8,24.0,0.0,2.9,1.3
7806,수원,2020-09-18,21.2,17.7,26.0,0.0,6.3,2.2
7807,수원,2020-09-19,19.8,15.7,26.3,10.2,4.9,1.9
7808,수원,2020-09-20,18.6,13.5,24.9,0.0,4.4,1.4
7809,수원,2020-09-21,18.3,12.6,24.6,0.0,2.8,0.9
7810,수원,2020-09-22,19.9,15.0,25.1,0.0,4.0,2.0
7811,수원,2020-09-23,19.4,15.7,23.5,0.0,4.4,2.2
7812,수원,2020-09-24,21.1,17.6,25.7,0.0,5.1,2.5
7813,수원,2020-09-25,20.6,14.9,25.5,0.0,4.2,1.8
7814,수원,2020-09-26,20.0,15.7,24.9,0.0,3.9,2.1
7815,수원,2020-09-27,20.0,15.4,26.0,0.0,2.9,1.3
7816,수원,2020-09-28,19.6,14.1,26.0,0.0,3.4,1.1
7817,수원,2020-09-29,18.9,13.9,24.4,0.0,3.8,1.2
7818,수원,2020-09-30,18.8,14.6,24.9,8.7,3.5,0.8
7819,수원,2020-10-01,18.7,15.1,24.3,0.0,4.7,1.6
7820,수원,2020-10-02,19.2,14.5,23.8,0.0,4.6,1.8
7821,수원,2020-10-03,19.6,16.9,23.8,21.9,2.7,0.9
7822,수원,2020-10-04,17.1,11.5,22.0,0.0,7.5,2.6
7823,수원,2020-10-05,13.6,7.4,18.3,0.0,5.4,2.1
7824,수원,2020-10-06,13.7,7.5,19.8,0.0,3.7,1.5
7825,수원,2020-10-07,15.4,8.6,21.7,0.0,3.6,1.2
7826,수원,2020-10-08,17.3,10.8,23.4,0.0,5.2,2.3
7827,수원,2020-10-09,17.3,10.2,23.5,0.0,5.1,2.3
7828,수원,2020-10-10,16.6,10.3,21.5,0.0,2.8,1.3
7829,수원,2020-10-11,16.2,12.9,20.6,0.0,3.7,1.3
7830,수원,2020-10-12,15.4,11.5,21.2,0.0,5.1,1.6
7831,수원,2020-10-13,12.4,6.0,18.2,0.0,4.3,1.4
7832,수원,2020-10-14,12.9,8.2,19.5,0.0,4.8,1.7
7833,수원,2020-10-15,11.2,6.0,18.4,0.0,3.0,1.1
7834,수원,2020-10-16,11.6,6.5,16.1,0.0,2.7,0.8
7835,수원,2020-10-17,12.5,7.9,18.6,0.3,3.9,1.2
7836,수원,2020-10-18,12.6,5.7,19.5,0.0,4.4,1.2
7837,수원,2020-10-19,14.0,7.1,21.0,0.0,3.5,1.1
7838,수원,2020-10-20,13.8,7.3,21.6,0.0,2.9,0.9
7839,수원,2020-10-21,14.0,9.9,17.3,0.0,3.1,1.1
7840,수원,2020-10-22,13.2,8.1,18.8,0.0,5.4,2.4
7841,수원,2020-10-23,8.7,5.1,12.9,0.0,5.5,2.9
7842,수원,2020-10-24,8.5,3.1,14.1,0.0,5.8,2.1
7843,수원,2020-10-25,10.8,3.7,18.0,0.0,3.8,1.3
7844,수원,2020-10-26,11.4,5.0,18.9,0.0,3.6,1.1
7845,수원,2020-10-27,12.6,6.6,19.5,0.0,4.0,1.0
7846,수원,2020-10-28,13.6,9.3,19.0,0.0,5.3,1.9
7847,수원,2020-10-29,9.5,2.2,16.4,0.0,3.7,1.2
7848,수원,2020-10-30,10.4,3.1,19.0,0.0,2.5,0.9
7849,수원,2020-10-31,12.9,5.7,18.6,0.0,4.1,1.6
7850,수원,2020-11-01,12.9,11.7,13.8,3.4,3.7,1.5
7851,수원,2020-11-02,10.7,5.8,16.2,0.3,4.8,1.7
7852,수원,2020-11-03,5.4,2.5,9.0,1.4,8.1,3.6
7853,수원,2020-11-04,4.9,-0.4,10.7,0.0,5.1,1.9
7854,수원,2020-11-05,8.6,0.7,15.5,0.0,2.6,0.9
7855,수원,2020-11-06,12.9,8.6,16.8,0.0,2.8,1.0
7856,수원,2020-11-07,13.3,9.0,17.5,0.0,5.8,2.2
7857,수원,2020-11-08,8.3,3.7,12.4,0.0,6.3,2.9
7858,수원,2020-11-09,5.9,0.9,9.8,0.0,4.4,1.4
7859,수원,2020-11-10,6.7,-0.1,13.3,0.0,4.8,1.7
7860,수원,2020-11-11,7.9,0.8,16.4,0.0,2.9,0.8
7861,수원,2020-11-12,9.0,1.8,17.8,0.0,2.5,0.9
7862,수원,2020-11-13,10.2,4.8,17.0,0.0,3.0,0.8
7863,수원,2020-11-14,10.6,3.6,18.8,0.0,3.9,1.0
7864,수원,2020-11-15,9.9,4.5,16.7,0.0,4.3,1.0
7865,수원,2020-11-16,11.5,5.4,17.9,0.0,3.0,0.9
7866,수원,2020-11-17,16.0,10.5,19.9,0.4,4.2,2.0
7867,수원,2020-11-18,17.3,14.5,19.7,5.1,3.9,1.7
7868,수원,2020-11-19,14.2,7.8,20.7,43.3,6.3,4.5
7869,수원,2020-11-20,3.5,-0.5,7.8,0.0,5.4,3.2
7870,수원,2020-11-21,6.7,-1.2,12.7,0.0,5.3,1.6
7871,수원,2020-11-22,6.0,1.7,9.2,2.9,5.2,2.2
7872,수원,2020-11-23,1.8,-0.8,5.8,0.0,3.7,2.0
7873,수원,2020-11-24,3.4,-1.3,8.4,0.0,3.1,1.2
7874,수원,2020-11-25,4.2,-1.4,10.4,0.0,4.1,1.1
7875,수원,2020-11-26,5.4,0.8,11.0,0.0,3.1,1.1
7876,수원,2020-11-27,4.3,0.5,7.5,0.0,5.9,2.6
7877,수원,2020-11-28,0.4,-1.8,3.7,0.0,5.4,2.6
7878,수원,2020-11-29,-0.3,-3.2,2.8,0.0,3.8,1.3
7879,수원,2020-11-30,-0.3,-5.0,4.7,0.0,4.1,1.5
7880,수원,2020-12-01,1.6,-4.2,6.5,0.0,4.6,1.5
7881,수원,2020-12-02,3.2,0.4,8.0,0.0,3.4,1.6
