Unnamed: 0,Column1,location_x,stdt,eddt,damagearea,경도,위도,상태,동두천,수원,양평,이천,파주,관측소,Unnamed: 0.1,location_y,date,avg_temp,min_temp,max_temp,rainfall,max_wind_speed,avg_wind,label
140,140,경기하남,2019-07-08,2019-07-08,0.03,127.2110935,37.5303375,인근좌표,False,False,True,False,False,양평,10045.0,양평,2019-07-08,23.4,19.7,28.2,0.0,4.8,1.7,1
141,141,경기포천,2019-07-09,2019-07-09,0.2,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2015.0,동두천,2019-07-09,23.4,16.5,30.2,0.0,4.0,1.6,3
142,142,경기남양주,2021-01-01,2021-01-01,0.03,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,10588.0,양평,2021-01-01,-6.3,-12.6,-0.4,0.0,2.3,0.7,1
143,143,경기광주,2021-01-01,2021-01-01,0.07,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10588.0,양평,2021-01-01,-6.3,-12.6,-0.4,0.0,2.3,0.7,2
144,144,경기파주,2021-01-02,2021-01-02,0.03,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,5235.0,파주,2021-01-02,-7.3,-13.6,-1.6,0.0,4.4,1.6,1
145,145,경기고양,2021-01-02,2021-01-02,0.01,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,5235.0,파주,2021-01-02,-7.3,-13.6,-1.6,0.0,4.4,1.6,1
146,146,경기포천,2021-01-03,2021-01-03,0.03,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2559.0,동두천,2021-01-03,-7.7,-12.7,-1.5,0.0,3.9,1.1,1
147,147,경기의정부,2021-01-05,2021-01-05,0.05,127.0666545,37.73305139,인근좌표,True,False,False,False,False,동두천,2561.0,동두천,2021-01-05,-6.7,-11.5,-2.3,0.0,5.0,1.8,2
148,148,경기남양주,2021-01-01,2021-01-01,0.03,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,10588.0,양평,2021-01-01,-6.3,-12.6,-0.4,0.0,2.3,0.7,1
149,149,경기광주,2021-01-01,2021-01-01,0.07,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10588.0,양평,2021-01-01,-6.3,-12.6,-0.4,0.0,2.3,0.7,2
150,150,경기파주,2021-01-02,2021-01-02,0.03,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,5235.0,파주,2021-01-02,-7.3,-13.6,-1.6,0.0,4.4,1.6,1
151,151,경기고양,2021-01-02,2021-01-02,0.01,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,5235.0,파주,2021-01-02,-7.3,-13.6,-1.6,0.0,4.4,1.6,1
152,152,경기포천,2021-01-03,2021-01-03,0.03,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2559.0,동두천,2021-01-03,-7.7,-12.7,-1.5,0.0,3.9,1.1,1
153,153,경기의정부,2021-01-05,2021-01-05,0.05,127.0666545,37.73305139,인근좌표,True,False,False,False,False,동두천,2561.0,동두천,2021-01-05,-6.7,-11.5,-2.3,0.0,5.0,1.8,2
154,154,경기양평,2021-01-06,2021-01-06,0.01,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10593.0,양평,2021-01-06,-7.4,-14.6,-2.3,5.3,3.1,1.1,1
155,155,경기김포,2021-01-06,2021-01-06,0.02,126.6015557,37.68465337,인근좌표,False,False,False,False,True,파주,5239.0,파주,2021-01-06,-10.1,-18.2,-3.4,0.8,6.0,1.6,1
156,156,경기파주,2021-11-04,2021-11-04,0.03,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,,,,,,,,,,1
157,157,경기화성,2021-11-05,2021-11-05,0.03,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,,,,,,,,,,1
158,158,경기안양,2021-11-06,2021-11-06,0.03,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,,,,,,,,,,1
159,159,경기평택,2021-11-07,2021-11-07,0.1,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,,,,,,,,,,2
160,160,경기고양,2021-12-04,2021-12-04,0.03,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,,,,,,,,,,1
161,161,경기포천,2021-02-12,2021-02-12,0.02,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2599.0,동두천,2021-02-12,3.9,-3.5,14.4,0.0,2.8,0.8,1
162,162,경기용인,2021-02-12,2021-02-12,0.02,127.2400364,37.22209372,인근좌표,False,False,False,True,False,이천,13307.0,이천,2021-02-12,5.0,-2.8,14.6,0.0,1.9,0.6,1
163,163,경기양평,2021-02-12,2021-02-12,0.06,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10630.0,양평,2021-02-12,4.4,-2.3,14.6,0.0,2.5,0.6,2
164,164,경기파주,2021-02-12,2021-02-12,0.02,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,5276.0,파주,2021-02-12,2.4,-4.5,12.2,0.0,2.4,0.7,1
165,165,경기남양주,2021-01-01,2021-01-01,0.03,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,10588.0,양평,2021-01-01,-6.3,-12.6,-0.4,0.0,2.3,0.7,1
166,166,경기광주,2021-01-01,2021-01-01,0.07,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10588.0,양평,2021-01-01,-6.3,-12.6,-0.4,0.0,2.3,0.7,2
167,167,경기파주,2021-01-02,2021-01-02,0.03,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,5235.0,파주,2021-01-02,-7.3,-13.6,-1.6,0.0,4.4,1.6,1
168,168,경기고양,2021-01-02,2021-01-02,0.01,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,5235.0,파주,2021-01-02,-7.3,-13.6,-1.6,0.0,4.4,1.6,1
169,169,경기포천,2021-01-03,2021-01-03,0.03,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2559.0,동두천,2021-01-03,-7.7,-12.7,-1.5,0.0,3.9,1.1,1
170,170,경기의정부,2021-01-05,2021-01-05,0.05,127.0666545,37.73305139,인근좌표,True,False,False,False,False,동두천,2561.0,동두천,2021-01-05,-6.7,-11.5,-2.3,0.0,5.0,1.8,2
171,171,경기양평,2021-01-06,2021-01-06,0.01,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10593.0,양평,2021-01-06,-7.4,-14.6,-2.3,5.3,3.1,1.1,1
172,172,경기김포,2021-01-06,2021-01-06,0.02,126.6015557,37.68465337,인근좌표,False,False,False,False,True,파주,5239.0,파주,2021-01-06,-10.1,-18.2,-3.4,0.8,6.0,1.6,1
173,173,경기파주,2021-11-04,2021-11-04,0.03,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,,,,,,,,,,1
174,174,경기화성,2021-11-05,2021-11-05,0.03,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,,,,,,,,,,1
175,175,경기안양,2021-11-06,2021-11-06,0.03,126.9027706,37.40454384,인근좌표,False,True,False,False,False,수원,,,,,,,,,,1
176,176,경기평택,2021-11-07,2021-11-07,0.1,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,,,,,,,,,,2
177,177,경기고양,2021-12-04,2021-12-04,0.03,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,,,,,,,,,,1
178,178,경기광주,2019-01-03,2019-01-03,0.05,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9859.0,양평,2019-01-03,-6.2,-13.6,3.1,0.0,2.1,0.6,2
179,179,경기평택,2019-01-07,2019-01-07,0.01,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,7186.0,수원,2019-01-07,-2.6,-8.5,4.7,0.0,3.7,1.0,1
180,180,경기남양주,2019-01-07,2019-01-07,0.2,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9863.0,양평,2019-01-07,-4.7,-11.5,3.0,0.0,3.0,0.8,3
181,181,경기양평,2019-01-08,2019-01-08,0.8,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9864.0,양평,2019-01-08,-4.6,-10.5,1.5,0.0,6.7,2.4,3
182,182,경기파주,2019-01-09,2019-01-09,0.02,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4511.0,파주,2019-01-09,-8.2,-15.1,-1.7,0.0,2.6,0.7,1
183,183,경기이천,2019-01-09,2019-01-09,0.1,127.4520008,37.20146617,인근좌표,False,False,False,True,False,이천,12542.0,이천,2019-01-09,-6.5,-14.6,0.2,0.0,2.5,0.8,2
184,184,경기하남,2019-11-05,2019-11-05,0.2,127.2110935,37.5303375,인근좌표,False,False,True,False,False,양평,10165.0,양평,2019-11-05,9.3,4.5,17.9,0.0,3.1,0.7,3
185,185,경기파주,2019-12-02,2019-12-02,0.04,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4838.0,파주,2019-12-02,-1.2,-6.0,2.7,0.0,4.7,2.0,2
186,186,경기안성,2019-12-03,2019-12-03,0.33,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,12870.0,이천,2019-12-03,-1.5,-6.9,1.9,0.8,2.1,0.5,3
187,187,경기파주,2019-12-04,2019-12-04,0.08,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4840.0,파주,2019-12-04,-1.2,-6.9,6.0,0.0,2.6,0.8,2
188,188,경기가평,2019-12-04,2019-12-05,5.0,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,10194.0,양평,2019-12-04,2.1,-2.5,6.6,0.0,3.4,1.0,3
189,189,경기포천,2019-12-06,2019-12-06,0.03,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,2165.0,동두천,2019-12-06,-7.6,-13.4,-1.0,0.0,2.9,0.8,1
190,190,경기평택,2019-12-06,2019-12-06,0.02,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,7519.0,수원,2019-12-06,-5.6,-10.8,-0.4,0.0,3.3,1.4,1
191,191,경기화성,2019-12-07,2019-12-07,0.01,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,7520.0,수원,2019-12-07,-1.7,-6.3,2.9,0.0,2.6,1.1,1
192,192,경기연천,2019-12-07,2019-12-07,0.2,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,2166.0,동두천,2019-12-07,-3.0,-7.0,1.5,0.4,2.9,0.7,3
193,194,경기안산,2019-12-08,2019-12-08,0.02,126.8574791,37.32275536,인근좌표,False,True,False,False,False,수원,7521.0,수원,2019-12-08,-1.2,-6.8,5.2,0.0,2.9,0.9,1
194,195,경기용인,2019-12-08,2019-12-08,0.18,127.2400364,37.22209372,인근좌표,False,False,False,True,False,이천,12875.0,이천,2019-12-08,-3.7,-8.8,4.0,0.0,1.2,0.4,3
195,196,경기화성,2019-12-09,2019-12-09,0.16,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,7522.0,수원,2019-12-09,3.4,-2.8,8.4,0.0,3.3,1.8,3
196,197,경기광주,2019-12-09,2019-12-09,0.04,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10199.0,양평,2019-12-09,0.4,-5.8,5.2,0.0,2.1,0.6,2
197,198,경기파주,2019-01-31,2019-01-31,0.05,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4533.0,파주,2019-01-31,-3.4,-10.7,0.4,0.0,3.8,1.4,2
198,199,경기남양주,2019-02-01,2019-02-01,0.01,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9888.0,양평,2019-02-01,-3.1,-11.1,4.3,0.0,4.8,1.4,1
199,201,경기동두천,2019-02-08,2019-02-08,0.86,127.0669893,37.92058118,인근좌표,True,False,False,False,False,동두천,1864.0,동두천,2019-02-08,-6.7,-11.2,0.3,0.0,3.2,1.7,3
200,202,경기여주,2019-02-10,2019-02-10,0.12,127.644285,37.28762711,인근좌표,False,False,False,True,False,이천,12574.0,이천,2019-02-10,-4.9,-11.2,0.5,0.0,2.8,1.2,2
201,203,경기시흥,2019-02-11,2019-02-11,0.06,126.83356609999998,37.39397721,인근좌표,False,True,False,False,False,수원,7221.0,수원,2019-02-11,-2.5,-7.5,3.1,0.0,4.9,2.0,2
202,204,경기파주,2019-02-13,2019-02-13,0.02,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4546.0,파주,2019-02-13,-4.4,-11.0,1.8,0.0,4.4,1.3,1
203,205,경기오산,2019-02-13,2019-02-13,0.15,127.051305,37.1630728,인근좌표,False,True,False,False,False,수원,7223.0,수원,2019-02-13,-1.4,-4.9,3.8,0.0,4.8,2.2,3
204,206,경기동두천,2019-02-14,2019-02-14,0.8,127.0669893,37.92058118,인근좌표,True,False,False,False,False,동두천,1870.0,동두천,2019-02-14,-2.2,-9.4,5.8,0.0,3.8,1.2,3
205,207,경기하남,2019-02-14,2019-02-14,0.01,127.2110935,37.5303375,인근좌표,False,False,True,False,False,양평,9901.0,양평,2019-02-14,-0.9,-7.2,6.0,0.0,2.9,0.9,1
206,208,경기포천,2019-02-23,2019-02-23,0.2,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1879.0,동두천,2019-02-23,4.6,-3.0,14.4,0.0,2.9,0.9,3
207,209,경기남양주,2019-02-23,2019-02-23,0.09,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9910.0,양평,2019-02-23,4.3,-2.9,13.8,0.0,3.5,1.0,2
208,210,경기성남,2019-02-26,2019-02-26,0.01,127.1037334,37.43511843,인근좌표,False,True,False,False,False,수원,7236.0,수원,2019-02-26,4.2,-3.5,11.9,0.0,3.8,1.4,1
209,211,경기남양주,2019-02-26,2019-02-26,0.03,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9913.0,양평,2019-02-26,4.3,-4.4,12.8,0.0,2.7,0.9,1
210,213,경기광주,2019-03-02,2019-03-02,0.05,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9917.0,양평,2019-03-02,5.6,-2.6,14.2,0.0,3.0,0.8,2
211,214,경기남양주,2019-03-02,2019-03-02,0.16,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9917.0,양평,2019-03-02,5.6,-2.6,14.2,0.0,3.0,0.8,3
212,215,경기양주,2019-03-02,2019-03-03,0.2,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,1886.0,동두천,2019-03-02,5.6,-3.0,15.3,0.0,2.7,1.0,3
213,216,경기양평,2019-03-03,2019-03-03,0.06,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9918.0,양평,2019-03-03,7.5,-1.9,16.8,0.0,2.8,0.7,2
214,217,경기하남,2019-03-03,2019-03-03,0.01,127.2110935,37.5303375,인근좌표,False,False,True,False,False,양평,9918.0,양평,2019-03-03,7.5,-1.9,16.8,0.0,2.8,0.7,1
215,218,경기평택,2019-03-03,2019-03-03,0.01,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,7241.0,수원,2019-03-03,8.1,-1.2,16.6,0.0,3.7,1.0,1
216,219,경기가평,2019-03-03,2019-03-03,0.1,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9918.0,양평,2019-03-03,7.5,-1.9,16.8,0.0,2.8,0.7,2
217,220,경기양주,2019-03-03,2019-03-03,0.03,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,1887.0,동두천,2019-03-03,6.9,-2.5,16.2,0.0,2.3,0.9,1
218,221,경기양주,2019-03-04,2019-03-04,0.06,127.0141132,37.80569311,인근좌표,True,False,False,False,False,동두천,1888.0,동두천,2019-03-04,8.5,1.2,17.1,0.0,4.7,1.4,2
219,222,경기과천,2019-03-04,2019-03-05,0.1,127.0038933,37.43419438,인근좌표,False,True,False,False,False,수원,7242.0,수원,2019-03-04,7.7,3.0,15.9,0.0,4.1,1.4,2
220,223,경기포천,2019-03-05,2019-03-05,1.0,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1889.0,동두천,2019-03-05,6.9,1.8,13.3,0.0,5.8,1.4,3
221,224,경기성남,2019-03-06,2019-03-06,0.01,127.1037334,37.43511843,인근좌표,False,True,False,False,False,수원,7244.0,수원,2019-03-06,7.2,3.2,12.4,0.0,3.5,1.5,1
222,225,경기화성,2019-03-06,2019-03-06,0.06,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,7244.0,수원,2019-03-06,7.2,3.2,12.4,0.0,3.5,1.5,2
223,226,경기안산,2019-03-07,2019-03-07,0.03,126.8574791,37.32275536,인근좌표,False,True,False,False,False,수원,7245.0,수원,2019-03-07,5.7,-0.1,13.8,0.0,6.5,1.8,1
224,227,경기연천,2019-03-07,2019-03-07,0.3,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,1891.0,동두천,2019-03-07,6.4,0.8,14.2,0.0,5.3,1.9,3
225,228,경기고양,2019-03-07,2019-03-07,0.01,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,4568.0,파주,2019-03-07,4.6,-2.4,12.3,0.0,4.5,1.5,1
226,229,경기양평,2019-03-07,2019-03-07,0.15,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9922.0,양평,2019-03-07,7.0,1.9,13.8,0.0,4.7,1.8,3
227,230,경기양평,2019-03-08,2019-03-08,0.03,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9923.0,양평,2019-03-08,5.1,-2.5,14.3,0.0,4.3,1.3,1
228,231,경기가평,2019-03-08,2019-03-08,0.1,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9923.0,양평,2019-03-08,5.1,-2.5,14.3,0.0,4.3,1.3,2
229,232,경기성남,2019-03-08,2019-03-08,0.1,127.1037334,37.43511843,인근좌표,False,True,False,False,False,수원,7246.0,수원,2019-03-08,4.8,-1.3,13.8,0.0,3.9,1.6,2
230,233,경기안성,2019-03-08,2019-03-08,0.01,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,12600.0,이천,2019-03-08,5.3,-3.7,14.5,0.0,3.7,1.6,1
231,234,경기광주,2019-03-08,2019-03-09,0.04,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9923.0,양평,2019-03-08,5.1,-2.5,14.3,0.0,4.3,1.3,2
232,235,경기군포,2019-03-09,2019-03-09,0.02,126.9207146,37.34179669,인근좌표,False,True,False,False,False,수원,7247.0,수원,2019-03-09,6.5,-2.3,15.9,0.0,4.1,1.0,1
233,236,경기포천,2019-03-09,2019-03-09,0.08,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1893.0,동두천,2019-03-09,4.9,-3.8,13.8,0.0,3.5,1.0,2
234,237,경기평택,2019-03-09,2019-03-09,0.06,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,7247.0,수원,2019-03-09,6.5,-2.3,15.9,0.0,4.1,1.0,2
235,238,경기포천,2019-03-09,2019-03-09,0.3,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1893.0,동두천,2019-03-09,4.9,-3.8,13.8,0.0,3.5,1.0,3
236,239,경기이천,2019-03-10,2019-03-10,0.03,127.4520008,37.20146617,인근좌표,False,False,False,True,False,이천,12602.0,이천,2019-03-10,8.6,3.7,15.0,0.0,2.5,1.2,1
237,240,경기포천,2019-03-13,2019-03-13,0.16,127.237579,37.96766787,인근좌표,True,False,False,False,False,동두천,1897.0,동두천,2019-03-13,2.5,-3.3,9.4,0.2,10.8,3.3,3
238,241,경기고양,2019-03-13,2019-03-13,0.2,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,4574.0,파주,2019-03-13,1.4,-5.4,8.5,0.0,8.2,2.1,3
239,242,경기양평,2019-03-13,2019-03-13,0.15,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9928.0,양평,2019-03-13,2.5,-4.2,8.6,0.0,7.3,2.9,3
240,243,경기파주,2019-03-13,2019-03-13,0.08,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4574.0,파주,2019-03-13,1.4,-5.4,8.5,0.0,8.2,2.1,2
241,244,경기남양주,2019-03-14,2019-03-14,0.03,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9929.0,양평,2019-03-14,3.4,-5.1,10.8,0.0,5.4,1.4,1
242,245,경기안산,2019-03-17,2019-03-17,0.01,126.8574791,37.32275536,인근좌표,False,True,False,False,False,수원,7255.0,수원,2019-03-17,5.4,-0.7,12.8,0.0,4.9,1.6,1
243,246,경기평택,2019-03-18,2019-03-18,0.03,127.0037131,37.02303199,인근좌표,False,True,False,False,False,수원,7256.0,수원,2019-03-18,5.9,-1.6,14.5,0.0,3.8,1.3,1
244,247,경기연천,2019-03-19,2019-03-19,0.03,127.02681979999998,38.08507414,인근좌표,True,False,False,False,False,동두천,1903.0,동두천,2019-03-19,8.4,-0.3,17.6,0.0,3.7,1.1,1
245,248,경기가평,2019-03-19,2019-03-19,1.0,127.4076594,37.8112458,인근좌표,False,False,True,False,False,양평,9934.0,양평,2019-03-19,8.6,0.2,18.3,0.0,2.8,0.9,3
246,249,경기안성,2019-03-19,2019-03-19,0.03,127.3059003,37.02476089,인근좌표,False,False,False,True,False,이천,12611.0,이천,2019-03-19,9.2,0.4,19.8,0.0,3.4,1.3,1
247,251,경기고양,2019-03-27,2019-03-27,0.01,126.8993676,37.66019018,인근좌표,False,False,False,False,True,파주,4588.0,파주,2019-03-27,9.5,1.2,15.0,0.0,6.4,2.5,1
248,252,경기시흥,2019-03-28,2019-03-28,0.1,126.83356609999998,37.39397721,인근좌표,False,True,False,False,False,수원,7266.0,수원,2019-03-28,9.2,5.2,15.4,0.0,4.7,2.1,2
249,253,경기양평,2019-03-28,2019-03-28,0.15,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,9943.0,양평,2019-03-28,11.4,6.7,16.2,0.0,3.9,2.1,3
250,254,경기광주,2019-03-29,2019-03-29,0.67,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,9944.0,양평,2019-03-29,10.9,6.7,15.9,0.0,4.3,2.4,3
251,255,경기남양주,2019-03-29,2019-03-29,0.3,127.2580035,37.64296989,인근좌표,False,False,True,False,False,양평,9944.0,양평,2019-03-29,10.9,6.7,15.9,0.0,4.3,2.4,3
252,256,경기용인,2021-02-12,2021-02-12,0.02,127.2400364,37.22209372,인근좌표,False,False,False,True,False,이천,13307.0,이천,2021-02-12,5.0,-2.8,14.6,0.0,1.9,0.6,1
253,257,경기화성,2020-03-22,2020-03-22,0.1,126.9162557,37.15266119,인근좌표,False,True,False,False,False,수원,7626.0,수원,2020-03-22,10.9,5.1,17.2,0.0,6.4,2.8,2
254,258,경기동두천,2020-03-22,2020-03-22,0.2,127.0669893,37.92058118,인근좌표,True,False,False,False,False,동두천,2272.0,동두천,2020-03-22,10.4,4.0,18.1,0.0,6.2,2.5,3
255,259,경기파주,2020-03-22,2020-03-22,0.3,126.8077119,37.84944357,인근좌표,False,False,False,False,True,파주,4949.0,파주,2020-03-22,9.4,2.3,16.7,0.0,5.3,2.4,3
256,260,경기이천,2020-03-22,2020-03-22,0.3,127.4520008,37.20146617,인근좌표,False,False,False,True,False,이천,12980.0,이천,2020-03-22,12.5,7.2,19.4,0.0,4.0,2.0,3
257,261,경기광주,2020-03-23,2020-03-23,0.06,127.2917767,37.4004581,인근좌표,False,False,True,False,False,양평,10304.0,양평,2020-03-23,10.5,1.6,17.7,0.0,4.5,1.7,2
258,262,경기양평,2020-03-23,2020-03-23,1.0,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10304.0,양평,2020-03-23,10.5,1.6,17.7,0.0,4.5,1.7,3
259,263,경기양평,2020-03-23,2020-03-23,0.01,127.5810959,37.51899594,인근좌표,False,False,True,False,False,양평,10304.0,양평,2020-03-23,10.5,1.6,17.7,0.0,4.5,1.7,1
